flag,description,image,difficult,id,name,ingredients,steps,cleaned_ingredients,times
recipes,"Spice up your baked eggs and get two of your five-a-day with this Turkish-style breakfast or brunch dish. It's low-calorie, too, and high in vitamin C",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/turkishbreakfasteggs-10a1988.jpg,Easy,5238754f-2864-475b-9568-c7b4c473abcf,Slow cooker Turkish breakfast eggs,"['1 tbsp olive oil', '2 onions, finely sliced', '1 red pepper, cored and finely sliced', '1 small red chilli, finely sliced', '8 cherry tomatoes', '1 slice sourdough bread, cubed', '4 eggs', '2 tbsp skimmed milk', 'small bunch parsley, finely chopped', '4 tbsp natural yogurt, to serve']","['Oil the inside of a small slow cooker and heat if necessary. Heat the remaining oil in a heavy-based frying pan. Stir in the onions, pepper and chilli. Cook until they begin to soften. Tip into the slow cooker and add the cherry tomatoes and bread and stir everything. Season.', 'Whisk the eggs with the milk and parsley and pour this over the top, making sure all the other ingredients are covered. Cook for 5-6 hours. Serve with the yogurt.']","['yogurt', 'olive', 'onions', 'oil', 'bread', 'parsley', 'eggs', 'pepper', 'tomatoes', 'cherry', 'milk', 'slice', 'chilli']","{'Preparation': '15 mins', 'Cooking': '5 hrs - 6 hrs'}"
recipes,"Wake up to these healthy, gut-friendly breakfast oats. Prep in just 10 minutes the night before, then top with a layer of berries, dark chocolate and seeds",https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Raspberry-kefir-overnight-oats-0e63a9b.jpg,Easy,e82e6e11-eb4c-443b-a7c8-66404bc8a2d0,Raspberry kefir overnight oats,"['85g gluten-free jumbo oats', '1 tbsp shelled hemp seeds, plus 2 tsp to serve', '1 tbsp chia seeds', '2 x 120g pots kefir yogurt', '240g semi-skimmed milk', '125g raspberries, lightly crushed', '2 tsp pumpkin seeds, chopped', '8g 70% cocoa chocolate, finely chopped']","['Tip the oats, 1 tbsp of the hemp seeds and the chia seeds into a bowl, then mix well. Stir in the kefir yogurt and milk. Cover and chill overnight. The mixture will thicken overnight as it soaks.', 'The next morning, spoon into two glass tumblers and top with the raspberries, remaining hemp seeds, the pumpkin seeds and chocolate.']","['yogurt', 'raspberries', 'cocoa', 'chocolate', 'oats', 'milk', 'pumpkin']","{'Preparation': '10 mins', 'Cooking': 'No Time'}"
recipes,"Top toasted sourdough with goat's cheese, honey-roasted pears and walnuts to make these tasty tartines. They take just two minutes to prep and deliver one of your 5-a-day",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/goats-cheese-pear-walnut-tartines--18fc014.jpg,Easy,a03380a0-3dec-486b-8e07-c68c5f0892f1,"Goat’s cheese, pear & walnut tartines","['4 small pears', '1 tbsp olive oil', '2 tbsp honey', '4 slices good-quality bread (we used a seeded sourdough), sliced', ""200g log soft goat's cheese"", 'small handful chives, chopped', '50g walnuts, roughly chopped', '2 tbsp good-quality balsamic vinegar', 'salad leaves, to serve']","['Heat a griddle pan. Cut the pears into quarters or eighths, brush with the oil and season. Cook for a few mins until charred on all sides, then drizzle with the honey.', 'Meanwhile, toast the bread. Spread with the goat’s cheese and top with the sticky pears, chives and walnuts. Drizzle over the balsamic vinegar and serve with some dressed salad leaves.']","['olive', 'chives', 'cheese', 'vinegar', 'pears', 'oil', 'slices', 'walnuts', 'salad', 'bread', 'honey']","{'Preparation': '2 mins', 'Cooking': '15 mins'}"
recipes,Adding greens to your mashed potato topping boosts the health benefits of this classic comfort food bake,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1222485_11-1161047.jpg,More effort,d4fbc571-b70c-436f-8fe3-ec2d1c3af190,Puffed salmon & spinach fish pie,"['1kg Maris Piper potato, cut into large chunks', '2 large eggs, separated', '400g frozen whole-leaf spinach (frozen weight), defrosted and squeezed dry', '85g reduced-fat  mature cheddar', 'whole  nutmeg, for grating', '500g fish - a mix of white and salmon is good (I used 2 frozen salmon fillets and 2 cod, defrosted)', '1 onion, halved', 'a few whole cloves', '1 fresh or dried bay leaf', '300ml semi-skimmed milk', '300ml fish stock (from a cube is fine)', '25g butter', '2 tbsp extra-virgin olive oil', '50g plain flour', '1 tsp wholegrain mustard']","['Boil the potatoes for 20 mins until tender. Meanwhile, put the fish in a frying pan, skin-side down. Stud the onion with the cloves and put into the pan with the bay, milk and stock. Bring to the boil, then cover and simmer for 2 mins. Remove the cod, which should flake easily, then re-cover and cook for 3 mins more until the salmon is just cooked through. Lift out the fish and set aside. Strain the cooking liquid.', 'In another pan, melt the butter with the oil, stir in the flour and cook for 2 mins until it smells toasty. Take off the heat and slowly whisk in the fish cooking liquid. Return to the heat, whisk until the sauce boils and thickens, then stir in the mustard. Heat oven to 180C/160C fan/gas 4.', 'Drain and mash the potatoes until smooth, then beat in the egg yolks, spinach and most of the cheese. Season generously with salt, pepper and nutmeg. Whisk the egg whites to soft peaks, then fold into the potato in 2 batches.', 'Flake the fish into a large baking dish, pour over the sauce and top with the spinachy potato. Scatter with the rest of the cheese and bake for 35-40 mins until golden and risen.']","['mix', 'olive', 'oil', 'potato', 'cloves', 'eggs', 'fillets', 'salmon', 'flour', 'cheddar', 'fish', 'stock', 'butter', 'cod', 'cut', 'nutmeg', 'white', 'spinach', 'milk', 'onion', 'mustard']","{'Preparation': '15 mins', 'Cooking': '1 hr'}"
recipes,"Try our spin on dan dan noodles – a street-food classic from the Sichuan province in China – for a vegan dinner packed with aubergine and rich, nutty sesame",https://images.immediate.co.uk/production/volatile/sites/30/2021/12/Aubergine-and-sesame-dan-dan-style-noodles-36ab6a2.jpg,Easy,15c26795-77e7-4489-bbfd-73def909313c,Aubergine & sesame dan-dan-style noodles,"['2 tsp sesame oil', '1 small aubergine, cut into 1cm cubes', '80g (1 nest) dried wheat noodles', '½ tsp  Chinese five-spice powder', '1 small garlic clove, crushed', 'pinch of ground Sichuan peppercorns', '1 tbsp tahini or Chinese sesame paste', '1 tbsp  hoisin sauce', '1 tbsp light soy sauce', '2 tsp black rice vinegar', '1-2 tsp crispy chilli oil,  to taste', '2 spring onions, thinly sliced', '2 tsp toasted sesame seeds (we used a mixture of black and white)']","['Heat the sesame oil in a wok over a high heat and fry the aubergine for 5 mins until softened and starting to brown in places. Meanwhile, put the kettle on to boil. Cook the noodles in a pan of boiling water for a minute less than the pack instructions, then drain and rinse under cold running water to stop the cooking process.', 'Add the five-spice powder, garlic and Sichuan pepper to the pan with the aubergine and stir-fry for 1 min. 3 Mix the tahini, hoisin, soy, vinegar and chilli oil together in a bowl. Stir in 50ml hot water from the kettle, then pour the mixture over the aubergine and cook for another 1-2 mins until coated in the glossy sauce. Add the noodles and toss to coat, adding a splash more hot water if the sauce is too thick. Sprinkle with the spring onions and sesame seeds just before serving.']","['vinegar', 'rice', 'onions', 'peppercorns', 'taste', 'clove', 'paste', 'wheat', 'chilli', 'oil', 'aubergine', 'noodles', 'garlic', 'mixture', 'cut', 'soy', 'sauce', 'white', 'tahini']","{'Preparation': '15 mins', 'Cooking': '15 mins'}"
recipes,Make a veggie pizza that's healthy and low-fat instead of ordering a takeaway. This easy recipe uses goat's cheese for tang while the onions give it sweetness,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/goats-cheese-pizza-c23fce6.jpg,Easy,1e95f74e-7ffa-48de-bd7d-3a7c68453501,Caramelised onion & goat's cheese pizza,"['125g wholemeal flour, plus a little for kneading if necessary', '½ tsp instant yeast', 'pinch of salt', '1 tsp rapeseed oil, plus extra for greasing', '2 onions, halved and thinly sliced', '2 tsp rapeseed oil', '2 tsp balsamic vinegar', '160g baby spinach leaves (not the very tiny ones), chopped', '2 large garlic cloves, finely grated', ""50g soft goat's cheese"", '4 pitted Kalamata olives, quartered', 'few soft thyme leaves', '1 tsp sunflower seeds']","['Heat oven to 220C/200C fan/gas 7. Tip the flour into a mixer with a dough hook, or a bowl. Add the yeast, salt, oil and just under 100ml warm water then mix to a soft dough. Knead in the food mixer for about 5 mins, but if making this by hand, tip onto a work surface and knead for about 10 mins. The dough is sticky, but try not to add too much extra flour. Leave in the bowl and cover with a tea towel while you make the topping. There is no need to let the dough prove for a specific time – just let it sit while you get on with the next step.', 'Tip the onions into a non-stick wok and add the oil, 4 tbsp water and balsamic vinegar. Cover with a saucepan lid that sits inside the pan to help the onions soften, then cook for 15 mins, stirring about 3 times and replacing the lid quickly so as not to lose too much moisture. After the time is up, the onions should be golden and all the liquid gone. Tip onto a plate. Add the spinach and garlic to the pan and stir-fry until the spinach has wilted.', 'Take the dough from the bowl and cut in half with an oiled knife, then press each piece into a 25-15 cm oval on a large greased baking sheet with oiled hands. Don’t knead the dough first otherwise it will be too elastic and it will keep shrinking back.', 'Spread with the spinach followed by the onions, then dot with the cheese and scatter with the olives, thyme and sunflower seeds. Bake for 15 mins until golden and the base is cooked through.']","['garlic', 'spinach', 'cheese', 'vinegar', 'oil', 'flour', 'thyme', 'onions', 'olives', 'cloves', 'salt']","{'Preparation': '20 mins', 'Cooking': '30 mins'}"
recipes,Vegan cooking made easy - this Italian bake uses cauliflower and soya milk for a white sauce and canned lentils as filling,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1095476_12-e11b740.jpg,Easy,7da19a61-7c6f-4dd6-9c46-74b7b0996310,Lentil lasagne,"['1 tbsp olive oil', '1 onion, chopped', '1 carrot, chopped', '1 celery stick, chopped', '1 garlic clove, crushed', '2 x 400g cans lentils, drained, rinsed', '1 tbsp cornflour', '400g can  chopped tomato', '1 tsp mushroom ketchup', '1 tsp chopped oregano (or 1 tsp dried)', '1 tsp vegetable stock powder', '2 cauliflower heads, broken into florets', '2 tbsp unsweetened soya milk', 'pinch of freshly grated nutmeg', '9 dried egg-free  lasagne sheets']","['Heat the oil in a pan, add the onion, carrot and celery, and gently cook for 10-15 mins until soft. Add the garlic, cook for a few mins, then stir in the lentils and cornflour.', 'Add the tomatoes plus a canful of water, the mushroom ketchup, oregano, stock powder and some seasoning. Simmer for 15 mins, stirring occasionally.', 'Meanwhile, cook the cauliflower in a pan of boiling water for 10 mins or until tender. Drain, then purée with the soya milk using a hand blender or food processor. Season well and add the nutmeg.', 'Heat oven to 180C/160C fan/gas 4. Spread a third of the lentil mixture over the base of a ceramic baking dish, about 20 x 30cm. Cover with a single layer of lasagne, snapping the sheets to fit. Add another third of the lentil mixture, then spread a third of the cauliflower purée on top, followed by a layer of pasta. Top with the last third of lentils and lasagna, followed by the remaining purée.', 'Cover loosely with foil and bake for 35-45 mins, removing the foil for the final 10 mins of cooking.']","['olive', 'soya', 'oil', 'tomato', 'ketchup', 'mushroom', 'celery', 'vegetable', 'clove', 'lentils', 'lasagne', 'stick', 'carrot', 'cauliflower', 'stock', 'nutmeg', 'oregano', 'milk', 'onion', 'garlic']","{'Preparation': '15 mins', 'Cooking': '1 hr and 15 mins'}"
recipes,No nettles? This simple rustic dish can also be made using spinach,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1286499_8-0596bb1.jpg,Easy,68b2e5f3-09e8-4f52-8a31-8d4c84000eb4,Nettle & blue cheese rarebit,"['1 tbsp olive oil', '200g nettle leave', '200ml tub crème fraîche', '1 tsp wholegrain mustard', '140g British blue cheese, such as Blue Vinney', '4 slices sourdough bread']","['Heat the olive oil in a frying pan. Add the nettles and cook for 1 min until wilted. Allow to cool for 1 min, then roughly chop. Add to a bowl with the crème fraÎche, mustard and half the blue cheese. Stir in seasoning and set aside.', 'Heat the grill and lightly toast the bread on both sides. Divide the nettle and cheese mix between the toasts then pile on the remaining cheese and grill until golden and bubbling. Serve immediately.']","['olive', 'cheese', 'oil', 'bread', 'slices', 'mustard']","{'Preparation': '5 mins', 'Cooking': '15 mins'}"
recipes,"Choose eating apples if you want the sliced rings to stay intact in the slow cooker. Make as a low-fat yet tasty pudding, or lazy weekend breakfast dish",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/spicedroastapples-86face5.jpg,Easy,b0cab249-6b39-42ee-86f8-05f1e872fc7c,Slow cooker spiced apples with barley,"['½ cup barley', '2 eating apples', '½ tsp cinnamon', 'a grating of fresh nutmeg', 'finely grated zest 1 large orange', '4 tbsp natural yogurt']","['Heat the slow cooker if necessary. Put the barley and 750ml boiling water into the slow cooker. Peel and core the apples so you have a hole the size of a pound coin in each one. Cut each apple in half.', 'Stand the apples skin side down on the barley. Mix the cinnamon, nutmeg and orange zest, and sprinkle them over the apples.', 'Cook on Low for 2 hours. Serve with natural yogurt.']","['yogurt', 'nutmeg', 'orange', 'apples', 'cinnamon', 'cup', 'barley']","{'Preparation': '15 mins', 'Cooking': '2 hrs'}"
recipes,"Cook our easy, healthy chicken curry in just 15 minutes. Serve this replica of your favourite takeaway dish with fluffy rice for a wholesome family meal",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chicken-curry-9117113.jpg,Easy,f6b71713-4817-4c5a-a876-e400af8a6763,Chinese chicken curry,"['4 skinless chicken breasts, cut into chunks (or use thighs or drumsticks)', '2 tsp cornflour', '1 onion, diced', '2 tbsp rapeseed oil', '1 garlic clove, crushed', '2 tsp curry powder', '1 tsp turmeric', '½ tsp ground ginger', 'pinch sugar', '400ml chicken stock', '1 tsp soy sauce', 'handful frozen peas', 'rice to serve']","['Toss the chicken pieces in the cornflour and season well. Set them aside.', 'Fry the onion in half of the oil in a wok on a low to medium heat, until it softens – about 5-6 minutes – then add the garlic and cook for a minute. Stir in the spices and sugar and cook for another minute, then add the stock and soy sauce, bring to a simmer and cook for 20 minutes. Tip everything into a blender and blitz until smooth.', 'Wipe out the pan and fry the chicken in the remaining oil until it is browned all over. Tip the sauce back into the pan and bring everything to a simmer, stir in the peas and cook for 5 minutes. Add a little water if you need to thin the sauce. Serve with rice.']","['chicken', 'thighs', 'garlic', 'clove', 'ginger', 'oil', 'breasts', 'rice', 'cut', 'onion', 'drumsticks', 'turmeric', 'soy', 'sauce', 'peas', 'stock', 'sugar', 'curry']","{'Preparation': '15 mins', 'Cooking': '40 mins'}"
